Problem,Package,File,Priority,Line,Description,Rule set,Rule
58,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,711,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
59,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,711,Access to field `O` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
60,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,724,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
61,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,724,Access to field `JELLY_BEAN` on foreign value `android.os.Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
62,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,725,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
63,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,725,Access to field `Q` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
64,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,728,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
65,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,728,Access to field `LOLLIPOP` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
66,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,730,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
67,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,730,Access to field `KITKAT` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
68,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,731,Access to field `flags` on foreign value `window.getAttributes()` (degree 1),Design,LawOfDemeter
69,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BarUtils.java,3,731,Access to field `FLAG_TRANSLUCENT_NAVIGATION` on foreign value `WindowManager.LayoutParams` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BrightnessUtils.java,3,36,Access to field `SCREEN_BRIGHTNESS_MODE_AUTOMATIC` on foreign value `Settings.System` (degree 1),Design,LawOfDemeter
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BrightnessUtils.java,3,54,Access to field `SCREEN_BRIGHTNESS_MODE_AUTOMATIC` on foreign value `Settings.System` (degree 1),Design,LawOfDemeter
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BrightnessUtils.java,3,55,Access to field `SCREEN_BRIGHTNESS_MODE_MANUAL` on foreign value `Settings.System` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BrightnessUtils.java,3,99,Access to field `screenBrightness` on foreign value `lp` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BusUtils.java,3,30,"Possible God Class (WMC=95, ATFD=40, TCC=9.032%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BusUtils.java,3,145,Access to field `subClassNames` on foreign value `busInfo` (degree 1),Design,LawOfDemeter
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BusUtils.java,3,175,Access to field `subClassNames` on foreign value `busInfo` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BusUtils.java,3,233,Access to field `method` on foreign value `busInfo` (degree 1),Design,LawOfDemeter
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BusUtils.java,3,311,Access to field `subClassNames` on foreign value `busInfo` (degree 1),Design,LawOfDemeter
6,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BusUtils.java,3,333,Access to field `method` on foreign value `busInfo` (degree 1),Design,LawOfDemeter
7,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\BusUtils.java,3,337,Access to field `method` on foreign value `busInfo` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\CacheDiskStaticUtils.java,3,23,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\CacheDiskUtils.java,3,34,"Possible God Class (WMC=71, ATFD=21, TCC=2.498%)",Design,GodClass
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\CacheDoubleStaticUtils.java,3,22,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\CacheMemoryUtils.java,3,125,Access to field `value` on foreign value `val` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\CleanUtils.java,3,98,Access to field `KITKAT` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,35,"Possible God Class (WMC=56, ATFD=41, TCC=0.794%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,211,Access to field `state_enabled` on foreign value `android.R.attr` (degree 1),Design,LawOfDemeter
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,369,Access to field `top` on foreign value `rect` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,370,Access to field `bottom` on foreign value `rect` (degree 1),Design,LawOfDemeter
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,371,Access to field `left` on foreign value `rect` (degree 1),Design,LawOfDemeter
6,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,372,Access to field `right` on foreign value `rect` (degree 1),Design,LawOfDemeter
7,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,587,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
8,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,587,Access to field `LOLLIPOP` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
9,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,598,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
10,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ClickUtils.java,3,598,Access to field `LOLLIPOP` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\CollectionUtils.java,3,28,"Possible God Class (WMC=213, ATFD=19, TCC=0.000%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\CollectionUtils.java,3,28,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ConvertUtils.java,3,39,"Possible God Class (WMC=142, ATFD=12, TCC=0.000%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ConvertUtils.java,3,39,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,42,"Possible God Class (WMC=107, ATFD=40, TCC=0.645%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,71,Access to field `JELLY_BEAN_MR1` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,285,Access to field `result` on foreign value `result` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,289,Access to field `result` on foreign value `result` (degree 1),Design,LawOfDemeter
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,333,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
6,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,333,Access to field `LOLLIPOP` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
7,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,349,Access to field `screenLayout` on foreign value `Resources.getSystem().getConfiguration()` (degree 1),Design,LawOfDemeter
8,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,437,Access to field `JELLY_BEAN_MR1` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
9,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\DeviceUtils.java,3,523,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\EncodeUtils.java,3,180,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\EncodeUtils.java,3,180,Access to field `N` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\EncryptUtils.java,3,34,"Possible God Class (WMC=172, ATFD=48, TCC=0.000%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\EncryptUtils.java,3,34,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\EncryptUtils.java,3,187,Call to `getMessageDigest` on foreign value `digestInputStream` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\EncryptUtils.java,3,188,Call to `digest` on foreign value `md` (degree 2),Design,LawOfDemeter
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\EncryptUtils.java,3,1087,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileIOUtils.java,3,36,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,37,"Possible God Class (WMC=263, ATFD=63, TCC=0.000%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,37,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,85,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,93,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,1269,Call to `getMessageDigest` on foreign value `dis` (degree 1),Design,LawOfDemeter
6,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,1270,Call to `digest` on foreign value `md` (degree 2),Design,LawOfDemeter
7,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,1418,Access to field `SDK_INT` on foreign value `android.os.Build.VERSION` (degree 1),Design,LawOfDemeter
8,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,1418,Access to field `JELLY_BEAN_MR2` on foreign value `android.os.Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
9,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,1439,Access to field `SDK_INT` on foreign value `android.os.Build.VERSION` (degree 1),Design,LawOfDemeter
10,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FileUtils.java,3,1439,Access to field `JELLY_BEAN_MR2` on foreign value `android.os.Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FragmentUtils.java,3,33,"Possible God Class (WMC=193, ATFD=77, TCC=1.029%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FragmentUtils.java,3,33,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FragmentUtils.java,3,1542,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FragmentUtils.java,3,1542,Access to field `LOLLIPOP` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FragmentUtils.java,3,1813,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
6,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\FragmentUtils.java,3,1813,Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,67,"Possible God Class (WMC=296, ATFD=157, TCC=0.000%)",Design,GodClass
2,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,67,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
3,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,128,Access to field `ARGB_8888` on foreign value `Bitmap.Config` (degree 1),Design,LawOfDemeter
4,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,129,Access to field `RGB_565` on foreign value `Bitmap.Config` (degree 1),Design,LawOfDemeter
5,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,134,Access to field `ARGB_8888` on foreign value `Bitmap.Config` (degree 1),Design,LawOfDemeter
6,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,135,Access to field `RGB_565` on foreign value `Bitmap.Config` (degree 1),Design,LawOfDemeter
7,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,241,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
8,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,243,Access to field `inSampleSize` on foreign value `options` (degree 1),Design,LawOfDemeter
9,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,244,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
10,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,270,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
11,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,272,Access to field `inSampleSize` on foreign value `options` (degree 1),Design,LawOfDemeter
12,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,273,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
13,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,299,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
14,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,301,Access to field `inSampleSize` on foreign value `options` (degree 1),Design,LawOfDemeter
15,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,302,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
16,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,333,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
17,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,335,Access to field `inSampleSize` on foreign value `options` (degree 1),Design,LawOfDemeter
18,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,336,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
19,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,374,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
20,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,376,Access to field `inSampleSize` on foreign value `options` (degree 1),Design,LawOfDemeter
21,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,377,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
22,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,405,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
23,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,407,Access to field `inSampleSize` on foreign value `options` (degree 1),Design,LawOfDemeter
24,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,408,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
25,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1317,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
26,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1317,Access to field `JELLY_BEAN_MR1` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
27,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1339,Access to field `JELLY_BEAN_MR1` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
28,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1355,Access to field `JELLY_BEAN_MR1` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
29,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1887,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
30,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1887,Access to field `Q` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
31,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1901,Access to field `Media` on foreign value `MediaStore.Images` (degree 1),Design,LawOfDemeter
32,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1902,Access to field `Media` on foreign value `MediaStore.Images` (degree 1),Design,LawOfDemeter
33,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1905,Access to field `Media` on foreign value `MediaStore.Images` (degree 1),Design,LawOfDemeter
34,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1907,Access to field `Media` on foreign value `MediaStore.Images` (degree 1),Design,LawOfDemeter
35,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1909,Access to field `Media` on foreign value `MediaStore.Images` (degree 1),Design,LawOfDemeter
36,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1963,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
37,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1965,Access to field `outWidth` on foreign value `options` (degree 1),Design,LawOfDemeter
38,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,1965,Access to field `outHeight` on foreign value `options` (degree 1),Design,LawOfDemeter
39,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,2253,Access to field `inSampleSize` on foreign value `options` (degree 1),Design,LawOfDemeter
40,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,2290,Access to field `inJustDecodeBounds` on foreign value `options` (degree 1),Design,LawOfDemeter
41,com.blankj.utilcode.util,C:\User\divya\Projects\AndroidUtilCode\lib\utilcode\src\main\java\com\blankj\utilcode\util\ImageUtils.java,3,2295,Access to field `inSampleSize` on foreign value `options` (degree 1),Design,LawOfDemeter
