Problem,Package,File,Priority,Line,Description,Rule set,Rule
31,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\PopupPlayerUi.java,3,504,Access to field `y` on foreign value `params` (degree 1),Design,LawOfDemeter
32,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\PopupPlayerUi.java,3,536,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
33,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\PopupPlayerUi.java,3,536,Access to field `S` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
34,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\PopupPlayerUi.java,3,539,Access to field `alpha` on foreign value `closeOverlayLayoutParams` (degree 1),Design,LawOfDemeter
35,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\PopupPlayerUi.java,3,542,Access to field `gravity` on foreign value `closeOverlayLayoutParams` (degree 1),Design,LawOfDemeter
36,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\PopupPlayerUi.java,3,543,Access to field `softInputMode` on foreign value `closeOverlayLayoutParams` (degree 1),Design,LawOfDemeter
37,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\PopupPlayerUi.java,3,549,Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1),Design,LawOfDemeter
38,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\PopupPlayerUi.java,3,549,Access to field `O` on foreign value `Build.VERSION_CODES` (degree 1),Design,LawOfDemeter
1,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,94,This class has a bunch of public methods and attributes,Design,ExcessivePublicCount
2,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,173,Access to field `resizeTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
3,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,174,Access to field `surfaceView` on foreign value `binding` (degree 1),Design,LawOfDemeter
4,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,176,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
5,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,178,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
6,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,189,Access to field `progressBarLoadingPanel` on foreign value `binding` (degree 1),Design,LawOfDemeter
7,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,192,Access to field `titleTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
8,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,193,Access to field `channelTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
9,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,196,Access to field `itemsList` on foreign value `binding` (degree 1),Design,LawOfDemeter
10,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,202,Access to field `qualityTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
11,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,203,Access to field `audioTrackTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
12,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,205,Access to field `playbackSpeed` on foreign value `binding` (degree 1),Design,LawOfDemeter
13,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,207,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
14,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,208,Access to field `captionTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
15,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,209,Access to field `resizeTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
16,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,210,Access to field `playbackLiveSync` on foreign value `binding` (degree 1),Design,LawOfDemeter
17,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,216,Access to field `repeatButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
18,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,217,Access to field `shuffleButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
19,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,219,Access to field `playPauseButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
20,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,220,Access to field `playPreviousButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
21,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,221,Access to field `playNextButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
22,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,223,Access to field `moreOptionsButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
23,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,225,Access to field `share` on foreign value `binding` (degree 1),Design,LawOfDemeter
24,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,232,Access to field `share` on foreign value `binding` (degree 1),Design,LawOfDemeter
25,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,236,Access to field `fullScreenButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
26,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,241,Access to field `playWithKodi` on foreign value `binding` (degree 1),Design,LawOfDemeter
27,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,242,Access to field `openInBrowser` on foreign value `binding` (degree 1),Design,LawOfDemeter
28,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,243,Access to field `playerCloseButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
29,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,248,Access to field `switchMute` on foreign value `binding` (degree 1),Design,LawOfDemeter
30,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,262,Access to field `playerOverlays` on foreign value `binding` (degree 1),Design,LawOfDemeter
31,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,270,Access to field `fastSeekOverlay` on foreign value `binding` (degree 1),Design,LawOfDemeter
32,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,271,Access to field `leftMargin` on foreign value `fastSeekParams` (degree 1),Design,LawOfDemeter
33,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,272,Access to field `topMargin` on foreign value `fastSeekParams` (degree 1),Design,LawOfDemeter
34,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,273,Access to field `rightMargin` on foreign value `fastSeekParams` (degree 1),Design,LawOfDemeter
35,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,274,Access to field `bottomMargin` on foreign value `fastSeekParams` (degree 1),Design,LawOfDemeter
36,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,276,Access to field `playbackControlRoot` on foreign value `binding` (degree 1),Design,LawOfDemeter
37,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,280,Access to field `qualityTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
38,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,281,Access to field `audioTrackTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
39,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,282,Access to field `playbackSpeed` on foreign value `binding` (degree 1),Design,LawOfDemeter
40,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,283,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
41,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,284,Access to field `captionTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
42,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,285,Access to field `resizeTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
43,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,286,Access to field `playbackLiveSync` on foreign value `binding` (degree 1),Design,LawOfDemeter
44,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,292,Access to field `repeatButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
45,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,293,Access to field `shuffleButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
46,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,295,Access to field `playPauseButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
47,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,296,Access to field `playPreviousButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
48,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,297,Access to field `playNextButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
49,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,299,Access to field `moreOptionsButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
50,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,300,Access to field `moreOptionsButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
51,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,301,Access to field `share` on foreign value `binding` (degree 1),Design,LawOfDemeter
52,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,302,Access to field `share` on foreign value `binding` (degree 1),Design,LawOfDemeter
53,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,303,Access to field `fullScreenButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
54,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,304,Access to field `screenRotationButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
55,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,305,Access to field `playWithKodi` on foreign value `binding` (degree 1),Design,LawOfDemeter
56,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,306,Access to field `openInBrowser` on foreign value `binding` (degree 1),Design,LawOfDemeter
57,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,307,Access to field `playerCloseButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
58,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,308,Access to field `switchMute` on foreign value `binding` (degree 1),Design,LawOfDemeter
59,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,312,Access to field `playbackControlRoot` on foreign value `binding` (degree 1),Design,LawOfDemeter
60,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,319,Access to field `fastSeekOverlay` on foreign value `binding` (degree 1),Design,LawOfDemeter
61,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,377,Access to field `fastSeekOverlay` on foreign value `binding` (degree 1),Design,LawOfDemeter
62,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,388,Access to field `playPauseButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
63,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,416,Access to field `endScreen` on foreign value `binding` (degree 1),Design,LawOfDemeter
64,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,432,Access to field `topControls` on foreign value `binding` (degree 1),Design,LawOfDemeter
65,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,433,Access to field `bottomControls` on foreign value `binding` (degree 1),Design,LawOfDemeter
66,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,434,Access to field `qualityTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
67,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,435,Access to field `audioTrackTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
68,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,436,Access to field `playbackSpeed` on foreign value `binding` (degree 1),Design,LawOfDemeter
69,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,437,Access to field `playbackSpeed` on foreign value `binding` (degree 1),Design,LawOfDemeter
70,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,438,Access to field `captionTextView` on foreign value `binding` (degree 1),Design,LawOfDemeter
71,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,483,Access to field `endScreen` on foreign value `binding` (degree 1),Design,LawOfDemeter
72,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,503,Access to field `endScreen` on foreign value `binding` (degree 1),Design,LawOfDemeter
73,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,520,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
74,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,527,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
75,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,528,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
76,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,536,Access to field `playbackLiveSync` on foreign value `binding` (degree 1),Design,LawOfDemeter
77,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,547,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
78,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,549,Access to field `playbackCurrentTime` on foreign value `binding` (degree 1),Design,LawOfDemeter
79,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,558,Access to field `playbackEndTime` on foreign value `binding` (degree 1),Design,LawOfDemeter
80,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,560,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
81,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,563,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
82,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,579,Access to field `currentDisplaySeek` on foreign value `binding` (degree 1),Design,LawOfDemeter
83,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,587,Access to field `subtitleView` on foreign value `binding` (degree 1),Design,LawOfDemeter
84,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,597,Access to field `bottomSeekbarPreviewLayout` on foreign value `binding` (degree 1),Design,LawOfDemeter
85,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,602,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
86,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,603,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
87,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,604,Access to field `left` on foreign value `binding.playbackSeekBar.getThumb().getBounds()` (degree 1),Design,LawOfDemeter
88,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,604,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
89,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,608,Access to field `seekbarPreviewContainer` on foreign value `binding` (degree 1),Design,LawOfDemeter
90,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,612,Access to field `playbackWindowRoot` on foreign value `binding` (degree 1),Design,LawOfDemeter
91,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,613,Access to field `seekbarPreviewContainer` on foreign value `binding` (degree 1),Design,LawOfDemeter
92,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,618,Access to field `seekbarPreviewContainer` on foreign value `binding` (degree 1),Design,LawOfDemeter
93,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,620,Access to field `seekbarPreviewContainer` on foreign value `binding` (degree 1),Design,LawOfDemeter
94,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,624,Access to field `bottomSeekbarPreviewLayout` on foreign value `binding` (degree 1),Design,LawOfDemeter
95,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,655,Access to field `playbackCurrentTime` on foreign value `binding` (degree 1),Design,LawOfDemeter
96,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,677,Access to field `playbackControlRoot` on foreign value `binding` (degree 1),Design,LawOfDemeter
97,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,688,Access to field `playbackControlRoot` on foreign value `binding` (degree 1),Design,LawOfDemeter
98,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,739,Access to field `playPreviousButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
99,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,740,Access to field `playPreviousButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
100,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,741,Access to field `playNextButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
101,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,742,Access to field `playNextButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
102,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,769,Access to field `playPauseButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
103,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,797,Access to field `playbackSpeed` on foreign value `binding` (degree 1),Design,LawOfDemeter
104,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,807,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
105,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,808,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
106,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,811,Access to field `loadingPanel` on foreign value `binding` (degree 1),Design,LawOfDemeter
107,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,826,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
108,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,827,Access to field `playbackSeekBar` on foreign value `binding` (degree 1),Design,LawOfDemeter
109,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,830,Access to field `loadingPanel` on foreign value `binding` (degree 1),Design,LawOfDemeter
110,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,839,Access to field `playPauseButton` on foreign value `binding` (degree 1),Design,LawOfDemeter
111,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,849,Access to field `loadingPanel` on foreign value `binding` (degree 1),Design,LawOfDemeter
112,org.schabi.newpipe.player.ui,C:\User\divya\Projects\NewPipe\app\src\main\java\org\schabi\newpipe\player\ui\VideoPlayerUi.java,3,850,Access to field `loadingPanel` on foreign value `binding` (degree 1),Design,LawOfDemeter
